Setup,Learning Mode,Punishment,Alpha,Beta,Average Loss,Last Epoch Loss,is Loss min,Task Converge,Task Fail Percentage,Safe Converge,Safe Fail Percentage,Average Time,Last Epoch Time,Average Energy,Last Epoch Energy,Average Reward,Total Reward,First 10 Avg Time,Mid 10 Avg Time,Last 10 Avg Time,First 10 Avg Energy,Mid 10 Avg Energy,Last 10 Avg Energy,"First 10 (total, task, safe) Fail","Mid 10 (total, task, safe) Fail","Last 10 (total, task, safe) Fail"
2,0,20,1,1,-299.38315,-763.4346,0,9790,0.0411958804119588,9790,0.0274972502749725,0.2381589867591458,0.128555378125,0.0223571317043897,0.0239007437051945,-2.344608145473474,-21.92211005131645,0.1818418239963571,0.2499786550625,0.2242647685,0.0436028390897462,0.017464844824684,0.0219849046311948,"[7, 0.6, 0.1]","[2, 0.1, 0.1]","[0, 0.0, 0.0]"
2,0,200,1,1,-289.92145,-484.54907,0,9892,0.0345965403459654,9927,0.0215978402159784,0.2332315116869825,0.305079241875,0.0269065251160928,0.0206785300854437,-2.346420318612017,-24.80005117909289,0.2144845442596191,0.2648955084783334,0.270544188375,0.0471865317624286,0.025922157306007,0.0223286303688896,"[10, 0.8, 0.2]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
3,0,1500,1,1,-167.49405,-478.2718,0,9975,0.0397960203979602,9676,0.0231976802319768,0.2383469038297872,0.322115475,0.0213594017885398,0.0164365865936003,-1.3547215756012094,-15.341057908787333,0.1698176118103809,0.2244354530413095,0.2554461288124999,0.0447744254017249,0.0242405601613746,0.0146641555417378,"[9, 0.8, 0.1]","[1, 0.0, 0.1]","[0, 0.0, 0.0]"
3,2,1500,1,1,-29.275442,-51.000343,0,8696,0.0538946105389461,8758,0.0333966603339666,0.2739274043859013,0.220584833125,0.0169360834984148,0.0098549718849971,-1.3892584742756808,-13.278986058736145,0.1377257747385952,0.2545795421875,0.27302954325,0.0515046152564831,0.0132988397095434,0.0124832407600305,"[13, 1.0, 0.3]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
3,1,1500,1,1,-31.625273,-77.697685,0,8861,0.0595940405959404,9172,0.0363963603639636,0.2786658139619644,0.55793934375,0.015567751343671,0.0088677360504243,-1.3919496232692985,-18.826889812565614,0.1607550071245476,0.260863697,0.32079686425,0.0431156231426179,0.0098274283404797,0.0098423794915712,"[11, 0.8, 0.3]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
3,2,150,1,1,-28.819517,-52.81118,0,9852,0.0534946505349465,9727,0.0336966303369663,0.3027588773438932,0.26992633125,0.0165737044789996,0.0054631053837034,-1.426499274223386,-13.667396150182585,0.1808188085492143,0.3312326454543333,0.3509921385,0.0505740946057461,0.013609810936806,0.0080479623908234,"[12, 0.8, 0.4]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
3,1,150,1,1,-30.735106,-58.80201,0,9902,0.0534946505349465,9983,0.0325967403259674,0.2605783319110037,0.3034299375,0.0166000449447232,0.0208348999107736,-1.3718107773405606,-14.563759243224345,0.1709754019566428,0.273315108875,0.3053677686875,0.0486104143519636,0.0136180114388266,0.0132181693165236,"[15, 1.1, 0.4]","[2, 0.1, 0.1]","[0, 0.0, 0.0]"
3,0,150,1,1,-155.47725,-316.4355,0,9999,0.0392960703929607,9409,0.0216978302169783,0.2683200849557623,0.279385405,0.0159322721065214,0.0070779778688722,-1.3859548908990014,-14.005380443071807,0.1658950938334047,0.2763740218346429,0.25647571625,0.0430121477610059,0.0140692384552028,0.0130378440571111,"[11, 0.8, 0.3]","[1, 0.1, 0.0]","[1, 0.1, 0.0]"
3,2,15,1,1,-24.164684,-38.96624,0,9956,0.0526947305269473,9929,0.0323967603239676,0.2515697418249994,0.1627898017583333,0.0195210577851133,0.0273758503758052,-1.3644050449691305,-12.26830241573417,0.1312501724868809,0.254258871375,0.2028366710508333,0.0487715922176838,0.0173450503939749,0.018778314247155,"[13, 0.9, 0.4]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
3,1,15,1,1,-30.303835,-69.82528,0,9943,0.0521947805219478,9564,0.0355964403559644,0.2577881346266497,0.3663945112499999,0.0180421335850478,0.0105272987055852,-1.3695333433847887,-15.364905506400152,0.126706295735,0.2672877874669286,0.3105573443299285,0.0537596823978726,0.0168214373840923,0.0136891703671165,"[14, 0.9, 0.5]","[1, 0.1, 0.0]","[0, 0.0, 0.0]"
3,0,15,1,1,-167.36273,-398.10272,0,9893,0.0390960903909609,9923,0.0231976802319768,0.2407523790424648,0.1326133825,0.0264413318404169,0.0297235777181228,-1.3642052366480288,-11.95217865850152,0.1497973785956666,0.2840295565466667,0.245676004625,0.0415144685799964,0.0207027046071134,0.0245941674763425,"[8, 0.4, 0.4]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
4,2,1000,1,1,-367.35388,-1987.1498,0,9998,0.3750624937506249,10001,0.3625637436256374,0.1134711745471731,0.1247432320823809,0.0648166000985432,0.0718747453370836,0.7591363826941656,2006.4034522922968,0.1467213556540238,0.097092822027119,0.0983713383902142,0.0520912079562403,0.0696049191924992,0.0667482317496703,"[9, 0.4, 0.5]","[8, 0.3, 0.5]","[11, 0.6, 0.5]"
4,1,1000,1,1,-374.19815,-1166.5476,0,10001,0.3992600739926007,10000,0.3574642535746425,0.1162048413332486,0.0396862108733333,0.0632019788908318,0.1027203294447717,0.7559168286571173,1007.6847098519156,0.1589750351196904,0.1139286802107619,0.1072012442463809,0.0392977625710519,0.0669691950516564,0.0656381470564485,"[13, 0.9, 0.4]","[7, 0.4, 0.3]","[11, 0.4, 0.7]"
4,0,1000,1,1,-566.1501,-1932.7483,0,10001,0.3531646835316468,9999,0.3677632236776322,0.1102130587662166,0.0951506796333333,0.0666839867937188,0.0739661152938619,0.7628576055812192,1007.5208330026272,0.1647703523699047,0.1171522170032857,0.0945235146679285,0.0519597139928597,0.0667954373954403,0.079011834560699,"[5, 0.5, 0.0]","[7, 0.2, 0.5]","[8, 0.4, 0.4]"
4,2,100,1,1,-37.11077,-6.0267596,0,10000,0.4227577242275772,10000,0.3633636636336366,0.1201653789807635,0.0633919531009523,0.0611139656344542,0.0733407567437939,0.7503134484270433,8.749866481725604,0.1300861987573333,0.1288944171729523,0.1033513906875476,0.0520728998396635,0.0602156268999628,0.060137494763107,"[11, 0.6, 0.5]","[6, 0.3, 0.3]","[12, 0.4, 0.8]"
4,1,100,1,1,-37.777596,-7.44915,0,9992,0.4205579442055794,9999,0.3561643835616438,0.1191565473938902,0.0996242821595238,0.0624070116975649,0.0849975868335871,0.751967744382805,8.391534642067196,0.1419918524192618,0.102270241840738,0.117148240382,0.0451388986649472,0.0539455151503998,0.0773027477181814,"[16, 1.1, 0.5]","[16, 1.0, 0.6]","[4, 0.1, 0.3]"
4,0,100,1,1,-66.991066,-119.92881,0,10001,0.3810618938106189,9999,0.372962703729627,0.1104649765546344,0.1931550159219047,0.0656490148230127,0.0559091208528381,0.7577919783000905,107.06993304988228,0.1672813640718095,0.0771683894112857,0.1114085982178333,0.0446698250620497,0.0716648587843289,0.0683597894534598,"[9, 0.7, 0.2]","[8, 0.5, 0.3]","[7, 0.5, 0.2]"
4,2,10,1,1,-14.278836,-18.856571,0,10001,0.5763423657634237,10001,0.3362663733626637,0.1376231018722181,0.0872709898290476,0.051790848996649,0.0768826401968041,0.7232946380976795,26.592020045782732,0.1476040510918571,0.1581267472765476,0.1380406163961904,0.04805788105212,0.0401928067761464,0.0510854733744742,"[14, 1.0, 0.4]","[14, 0.8, 0.6]","[15, 0.9, 0.6]"
4,1,10,1,1,-12.153608,-25.319439,0,10001,0.5760423957604239,10000,0.3294670532946705,0.1386762625940449,0.1011966715971428,0.0519827750882559,0.0783230258406376,0.7232987020616494,17.39509251625308,0.1672818757050238,0.1197975915789285,0.1258142091396666,0.0412384130168045,0.0605957069770399,0.0546535597317985,"[16, 1.0, 0.6]","[9, 0.6, 0.3]","[14, 1.0, 0.4]"
4,0,10,1,1,-13.558736,-27.481293,0,10001,0.5727427257274272,10000,0.3327667233276672,0.1362220541717311,0.07343658026,0.0528990057415192,0.0563920714269549,0.7247708907090227,17.81291361833914,0.1378163234389285,0.1592757636231666,0.1260815279467857,0.0534546142096243,0.0551182110015174,0.0503682529303662,"[7, 0.4, 0.3]","[10, 0.7, 0.3]","[15, 0.7, 0.8]"
5,2,2000,1,1,-35.902813,-94.01049,0,9563,0.0602939706029397,8311,0.0355964403559644,0.2336154799670872,0.11038889625,0.0264771814156736,0.029401958319435,-1.8624013365505516,-24.11834417843095,0.1238415952675476,0.2176897100741666,0.2510777634375,0.0601634559357882,0.0307182407019428,0.0255154112947066,"[12, 1.1, 0.1]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
5,1,2000,1,1,-31.792408,-70.89196,0,9984,0.0561943805619438,9910,0.033996600339966,0.3093992180464692,0.17259128875,0.0147205341412821,0.0141963592261453,-1.4713471940345435,-17.690371188564193,0.1432205578090714,0.3042284703652619,0.3114770653449999,0.05384024020328,0.0123033118062033,0.0114021133972496,"[6, 0.5, 0.1]","[1, 0.1, 0.0]","[0, 0.0, 0.0]"
5,0,2000,1,1,-207.31873,-320.98846,0,9649,0.0404959504049595,8594,0.0265973402659734,0.2352373240781864,0.37490539125,0.0227156210242993,0.0193330311511409,-1.9063148968571433,-14.937104133456986,0.1553458890639523,0.239014700875,0.2323440383033333,0.049292893794561,0.0197263406069791,0.0216074857712552,"[8, 0.6, 0.2]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
5,2,200,1,1,-37.704865,-60.818115,0,9861,0.0558944105589441,9871,0.0340965903409659,0.2547454166330321,0.3314096495666667,0.0187757050896892,0.0225782097331369,-1.7479891494044433,-15.946818221219834,0.128355990910619,0.23160883812,0.2246749943316666,0.0463948278474423,0.0174963793926723,0.0160037774606639,"[14, 0.8, 0.6]","[1, 0.0, 0.1]","[0, 0.0, 0.0]"
5,2,20,1,1,-26.905231,-62.04893,0,9853,0.0573942605739426,9980,0.0382961703829617,0.2937187317257307,0.1935858999999999,0.017972040500679,0.0088014141229483,-1.5304431537397216,-19.12431046753362,0.1395171110093571,0.3470774656875,0.346994466,0.0518298702564883,0.0099108138059215,0.0105378155057385,"[12, 1.2, 0.0]","[1, 0.0, 0.1]","[0, 0.0, 0.0]"
5,0,200,1,1,-183.15219,-471.8832,0,9872,0.040995900409959,9938,0.0227977202279772,0.2681087833952091,0.21742409375,0.0149431669108361,0.0105064357922405,-1.7013002655577605,-19.15863606817002,0.1600881574119285,0.256422839045,0.307638786125,0.046570216168252,0.0152858373932455,0.0119370178316077,"[15, 1.1, 0.4]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
5,1,20,1,1,-37.23548,-46.80418,0,9969,0.0552944705529447,9906,0.035996400359964,0.2539125660276939,0.4161005599999999,0.0179560701929435,0.0199666577272801,-1.7499826573319233,-13.160533079508976,0.1663450527591666,0.2661416051916666,0.2759232804375,0.0505635171183587,0.013741818702834,0.0139718944069726,"[9, 0.6, 0.3]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
5,0,20,1,1,-212.55331,-306.02704,0,9985,0.0406959304069593,9527,0.0275972402759724,0.2304072485578351,0.23579440625,0.0277358441636402,0.0422839101891944,-1.891971419326618,-17.40768328287229,0.1496842098247857,0.1810715243475,0.2216393719575,0.0381968667161612,0.0288628974870181,0.0301364790684303,"[20, 1.5, 0.5]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
5,1,200,1,1,-41.536232,-83.04086,0,9751,0.0597940205979402,9896,0.0367963203679632,0.2401738140908655,0.2582096137499999,0.0229906784464801,0.0253417672905481,-1.867948734553728,-17.332873491589712,0.185773179096119,0.2039246981249999,0.2834462678125,0.0456106442687318,0.0230162422751902,0.0205868181053562,"[7, 0.5, 0.2]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
6,1,200,1,1,-3.1507735,-12.679159,0,9927,0.0810918908109189,9566,0.0504949505049495,0.2722485915418094,0.4949593375,0.0178956513421234,0.0071529866381629,-0.1612098134012029,-3.862069028746709,0.1464665612838571,0.3002150756008333,0.30318824175,0.0404655459086977,0.0129520989755243,0.0106245846576886,"[12, 1.1, 0.1]","[1, 0.1, 0.0]","[0, 0.0, 0.0]"
6,0,2,1,1,-10.850438,-26.643818,0,9786,0.0557944205579442,9851,0.0358964103589641,0.3242529845754333,0.4127021975,0.0132242509484547,0.0082637269319525,-0.1860867685956961,-2.4245302269352944,0.149902057375619,0.351422394115,0.3917140385,0.0446739938549419,0.0095733117794615,0.0085181161394719,"[8, 0.6, 0.2]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
6,1,2,1,1,-2.336756,-2.497373,0,9910,0.0904909509049095,9789,0.0553944605539446,0.3071456860503836,0.325372095,0.0160507438861424,0.0089206728796587,-0.1764341913700945,-1.7380965753650386,0.1690221144209047,0.2867537769784761,0.32865969425,0.0448057134746624,0.0125487679857958,0.0087324518750861,"[13, 0.9, 0.4]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
6,2,2,1,1,-3.5090113,-8.65251,0,9878,0.0751924807519248,9832,0.0492950704929507,0.3180109139494025,0.353818525,0.0148046942425299,0.0104482002534961,-0.1830636732374434,-2.113224921668172,0.1488003310483571,0.345036580875,0.37127967933,0.0450553422579644,0.0092427160986892,0.0095607240796826,"[6, 0.5, 0.1]","[2, 0.1, 0.1]","[0, 0.0, 0.0]"
6,0,20,1,1,-15.084894,-31.018448,0,9938,0.0532946705329467,9743,0.0301969803019698,0.3247294032452508,0.29060658625,0.0130944150046551,0.0107775084050005,-0.1863501272552607,-1.5274352747266002,0.1354178936850714,0.3486228117875,0.3587477501358334,0.0487235106361267,0.0097374867312437,0.0102493356318522,"[16, 1.2, 0.4]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
6,1,20,1,1,-3.783124,-14.422343,0,9897,0.0713928607139286,9715,0.0407959204079592,0.3197387331336558,0.4971665225,0.0142005896951023,0.0107301388336297,-0.1838072257314766,-3.6036249454707616,0.1631470211887619,0.35797161501,0.36709570502,0.0473761963893976,0.0097565111132933,0.0095958475823047,"[16, 1.0, 0.6]","[3, 0.2, 0.1]","[0, 0.0, 0.0]"
6,2,20,1,1,-3.6702752,-7.27854,0,9899,0.0771922807719228,9916,0.0482951704829517,0.3106649814459534,0.3638024775,0.0163126432290257,0.0080037670676868,-0.181640451775215,-2.3575487416642495,0.1321170667730714,0.3395100945189048,0.30700161385,0.0472326784164499,0.0156114882339427,0.0113012371609942,"[21, 1.8, 0.3]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
6,0,200,1,1,-13.963328,-34.266106,0,9748,0.04999500049995,9862,0.0332966703329667,0.3270634127685492,0.424620825,0.0130395801789332,0.0090521827867962,-0.1878671018028898,-2.913061582881795,0.1364983563947619,0.348558961125,0.36311079438,0.0475122001040415,0.0084184180650194,0.011419874238874,"[9, 0.6, 0.3]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
6,2,200,1,1,-3.562538,-2.430697,0,9780,0.0846915308469153,9898,0.0520947905209479,0.3123296122131391,0.1975782375,0.0158568056246666,0.0061368108476665,-0.180060689149125,-0.7669639759704563,0.1520004759552857,0.3024148525057143,0.2679020601875,0.0536131228166458,0.014060554987615,0.00794527944203,"[6, 0.6, 0.0]","[0, 0.0, 0.0]","[0, 0.0, 0.0]"
